,summary,Energiewende,Verkehrswende,Geo_Engineering,Oekologie,Tipping_Points,Klimawandel,Landwirtschaft,Gesundheit,Wasserversorgung,Waermewende,Industrie,Klimaextreme,Urbane_Hitzeinsel,word
Hilfe,11.537283083743423,-1.3491441667592559,0.0,0.0,0.6352934311355336,0.6040429545776639,0.6939739319893259,0.6233136609301311,0.6261428298730374,0.6345589735953364,-1.022485117770489,0.5867124650467475,0.6304886703226376,0.0,Hilfe
brauch+t hilfe,11.537283083743423,-1.3491441667592559,0.0,0.0,0.6352934311355336,0.6040429545776639,0.6939739319893259,0.6233136609301311,0.6261428298730374,0.6345589735953364,-1.022485117770489,0.5867124650467475,0.6304886703226376,0.0,brauch+t hilfe
Wielenbach,5.900732597591612,-1.047463532843768,0.0,0.0,0.5742250765136334,0.5704694593166754,0.5815614607764141,0.5631094251606301,0.565751322392422,0.5735457159345589,-0.35197783138056576,0.5288611985893621,0.5698156969544754,0.0,Wielenbach
hilfe wielenbach,5.900732597591612,-1.047463532843768,0.0,0.0,0.5742250765136334,0.5704694593166754,0.5815614607764141,0.5631094251606301,0.565751322392422,0.5735457159345589,-0.35197783138056576,0.5288611985893621,0.5698156969544754,0.0,hilfe wielenbach
lby,5.583498838380935,-1.0147705633864486,0.0,0.0,0.5659137222708381,0.5645858146365347,0.5685170221240887,0.5549389712589774,0.5575503578279531,0.5652433545006951,-0.2967169309526328,0.5210729093613131,0.5615688491757665,0.0,lby
wielenbach lby,5.583498838380935,-1.0147705633864486,0.0,0.0,0.5659137222708381,0.5645858146365347,0.5685170221240887,0.5549389712589774,0.5575503578279531,0.5652433545006951,-0.2967169309526328,0.5210729093613131,0.5615688491757665,0.0,wielenbach lby
Der,271.2048915213805,0.12709775690184275,0.0,0.0,-0.15431977475835312,-0.2585368936003157,0.023331287848219855,-0.16663824639836294,-0.12723847701961966,-0.15507580122561512,-1.2716103852325111,-0.13836221705147364,-0.15573744744784118,0.0,Der
lby der,5.43732221695782,-0.998653563125317,0.0,0.0,0.5616768810874407,0.5615264931328771,0.5619722238476342,0.5507761853077661,0.5533715386730174,0.5610112407868907,-0.27018801924230046,0.5171108195786287,0.5573659157341697,0.0,lby der
Verlust,16.47511506811793,-1.44500513615387,0.0,0.0,0.6492985672217482,0.6045730761152713,0.7317252280905184,0.637158666477321,0.6400225693140797,0.6485539103153446,-1.3787523838658555,0.6001196192442886,0.6444205824778865,0.0,Verlust
der verlust,8.890365225212046,-1.2523335636598394,0.0,0.0,0.6185377306435181,0.5976110034772691,0.6584115523773306,0.6067661427034597,0.6095501695238716,0.6178165382306211,-0.76186945047687,0.5707333078746117,0.6138281881166594,0.0,der verlust
Lebensraum,8.487363025773057,-1.2324558736432496,0.0,0.0,0.6147798330953276,0.5957344410233055,0.6511667795147539,0.6030578104452428,0.6058310919372708,0.6140617997605238,-0.7154796735007014,0.5671601518606489,0.6100929641920856,0.0,Lebensraum
verlust leben+s+raum,8.487363025773057,-1.2324558736432496,0.0,0.0,0.6147798330953276,0.5957344410233055,0.6511667795147539,0.6030578104452428,0.6058310919372708,0.6140617997605238,-0.7154796735007014,0.5671601518606489,0.6100929641920856,0.0,verlust leben+s+raum
invasive,7.266022576906142,-1.1597805063052875,0.0,0.0,0.6000865008828058,0.5874486526039862,0.6244555954658468,0.5885688749433112,0.5912978544726573,0.5993814982488715,-0.5601103600868464,0.5532280874484135,0.5954931470468952,0.0,invasive
leben+s+raum invasiv+e,7.266022576906142,-1.1597805063052875,0.0,0.0,0.6000865008828058,0.5874486526039862,0.6244555954658468,0.5885688749433112,0.5912978544726573,0.5993814982488715,-0.5601103600868464,0.5532280874484135,0.5954931470468952,0.0,leben+s+raum invasiv+e
Arten,8.137289037292216,-1.2136873386152836,0.0,0.0,0.6111302336588321,0.5938053225343086,0.644311977798878,0.5994573942294696,0.6022200141149078,0.610415335364398,-0.6733584015358288,0.563693816513907,0.6064658649064345,0.0,Arten
invasiv+e art+en,7.066875002420456,-1.145777712550379,0.0,0.0,0.5970778035358348,0.5856046820491072,0.6192384121597234,0.5856041477133347,0.5883235989159697,0.596375604780055,-0.5323196931437901,0.5503830371870698,0.5925045696858776,0.0,invasiv+e art+en
art+en krebs+pest,9.357169190172549,-1.27330993668541,0.0,0.0,0.6223850336069052,0.5993987945040308,0.6660546035935015,0.6105638186433848,0.6133586050856096,0.6216606785011738,-0.8130441268927571,0.5743955847335935,0.6176527905468719,0.0,art+en krebs+pest
seltenen,12.452499501188168,0.0218057719018223,0.0,0.0,-0.06418258754483792,-0.07206416445518687,-0.04887927188523296,-0.07550507379795834,-0.07281837577236179,-0.06487514469135584,-1.0988226850020473,0.423254029193877,-0.06868664102550724,0.0,seltenen
krebs+pest selten+en,6.4924906034296646,-1.1011694093773083,0.0,0.0,0.5870925611057425,0.5792109841953934,0.6023958767653471,0.5757700748526219,0.5784567728782185,0.5864000039592245,-0.4475475363514669,0.5409601001133121,0.5825885076250729,0.0,krebs+pest selten+en
selten+en stein+krebs,8.761197158833966,-1.2461514847071327,0.0,0.0,0.617380750863674,0.5970460692456027,0.6561592898973725,0.6056243073877979,0.6084050509225738,0.6166605236599104,-0.7472338766721622,0.5696327808381213,0.612678136025874,0.0,selten+en stein+krebs
Bayern,34.51316894152604,-0.023584678138465483,0.0,0.0,0.06762590156659586,0.017306683110440164,0.15965516469054697,0.055443117421301036,0.05831632382079727,0.06687851384909223,-2.118242278749117,0.018286708368271655,0.0627283097792,0.0,Bayern
stein+krebs bayern,6.22285249673559,-1.0777780067043947,0.0,0.0,0.5816049815384257,0.5755439731896549,0.5934047821780742,0.570369035340101,0.5730369868065535,0.5809179452108996,-0.40512972148115717,0.5357942059996891,0.5771405370943721,0.0,stein+krebs bayern
schwer,10.52886383445948,-1.3179592328289433,0.0,0.0,0.6301744911739541,0.6025012042432598,0.6824003320462252,0.6182561741897449,0.6210720159541138,0.6294439487638342,-0.931021741456328,0.5818228542888548,0.6253978353195652,0.0,schwer
bayern schwer,6.151940331020455,-1.0713356815113795,0.0,0.0,0.580062287780976,0.5744960471178818,0.5909067232056227,0.5688511158260348,0.5715137011106515,0.5793768320966753,-0.3936688521313046,0.5343435737464036,0.5756091831213966,0.0,bayern schwer
schaffen,11.103353373752777,-0.47346335123342914,0.0,0.0,0.2619790149264971,0.24609840862406693,0.2924578300951436,0.2503505345277163,0.25310353932031665,0.2612669444351895,1.28083729144586,0.2147078408788577,0.25733494048169403,0.0,schaffen
schwer schaff+en,6.057905961378462,-1.0625955355228254,0.0,0.0,0.5779473602173183,0.5730480758466945,0.5875017492996935,0.5667704712409048,0.569425631077167,0.5772640919769114,-0.3782655085310081,0.5323560211224492,0.5735099482472,0.0,schwer schaff+en
Dieser,10.429897528947876,-0.5618110950943461,0.0,0.0,0.42008088559502177,0.40060750057799155,0.4572627222561197,0.40834721271885555,0.4111230197982893,0.41936210969638776,-0.9215777634128716,0.37241778608610193,0.4707625511129066,0.0,Dieser
gelte,5.9147232402651575,-1.048837876143756,0.0,0.0,0.5745663546402868,0.5707074207628995,0.5821034157666438,0.5634450408310857,0.5660881643602661,0.5738866327122579,-0.3543460259562527,0.5291814473517752,0.5701543829288805,0.0,gelte
dieser gelt+e,5.9147232402651575,-1.048837876143756,0.0,0.0,0.5745663546402868,0.5707074207628995,0.5821034157666438,0.5634450408310857,0.5660881643602661,0.5738866327122579,-0.3543460259562527,0.5291814473517752,0.5701543829288805,0.0,dieser gelt+e
Kopiere,61.05653473080877,0.3136006175270026,0.0,0.0,-0.5966234171703384,-0.6436308640958883,-0.5102617481251068,-0.6087821113000458,-0.5514234439256305,-0.5973692708702018,0.29816038656982774,-0.6458725860735132,-0.5767366406682981,0.0,Kopiere
gelt+e kopier+e,4.290426374569522,-0.842958179138833,0.0,0.0,0.5154995421859928,0.5262910679673,0.49395645186532655,0.5055059886062382,0.5079050950757055,0.5148918649460643,-0.0332874351067183,0.4742900654849397,0.5116041540530889,0.0,gelt+e kopier+e
aktuellen,70.30041837561208,0.27280428398707496,0.0,0.0,-0.4670384532767648,-0.5234888598844625,-0.36464939143803604,-0.47925745297778716,-0.44749683553724373,-0.46778814699015175,0.09119013350886593,-0.5165130111001751,-0.4495712814481555,0.0,aktuellen
kopier+e aktuell+en,57.9778898646607,0.3020052019437208,0.0,0.0,-0.5617920761556121,-0.6081985499954822,-0.47646435493831546,-0.573946004782102,-0.5304572845702002,-0.562537626385206,0.2839061549589889,-0.6110234380822628,-0.5351399900567242,0.0,kopier+e aktuell+en
Link,56.5814981368684,0.2962976242772213,0.0,0.0,-0.5441782818777312,-0.5903439317729849,-0.4592653624914826,-0.5563302647451299,-0.5197566124269318,-0.54492370819922,0.26547515789634385,-0.5934023733600525,-0.5113795701868783,0.0,Link
aktuell+en link,56.5814981368684,0.2962976242772213,0.0,0.0,-0.5441782818777312,-0.5903439317729849,-0.4592653624914826,-0.5563302647451299,-0.5197566124269318,-0.54492370819922,0.26547515789634385,-0.5934023733600525,-0.5113795701868783,0.0,aktuell+en link
Zur,56.12307345049656,0.29357186465299323,0.0,0.0,-0.5354562410875924,-0.5816427924983963,-0.4505073095731548,-0.5476083936595697,-0.514232873578045,-0.5362016782160794,0.25134427542081605,-0.5846809666774642,-0.4987864331071867,0.0,Zur
link zu,56.12307345049656,0.29357186465299323,0.0,0.0,-0.5354562410875924,-0.5816427924983963,-0.4505073095731548,-0.5476083936595697,-0.514232873578045,-0.5362016782160794,0.25134427542081605,-0.5846809666774642,-0.4987864331071867,0.0,link zu
Merkliste,55.97879080213439,0.2915521852161136,0.0,0.0,-0.5290418044950291,-0.5753650605608555,-0.44385738912707,-0.5411950631160654,-0.509741300592234,-0.5297873120579907,0.24017603699021595,-0.5782706628960982,-0.48978808315841355,0.0,Merkliste
zu merk+liste,55.97879080213439,0.2915521852161136,0.0,0.0,-0.5290418044950291,-0.5753650605608555,-0.44385738912707,-0.5411950631160654,-0.509741300592234,-0.5297873120579907,0.24017603699021595,-0.5782706628960982,-0.48978808315841355,0.0,zu merk+liste
hinzufügen,57.426215970254205,0.2671334530349014,0.0,0.0,-0.46378612232722677,-0.5133230846080066,-0.37309098706460986,-0.4759635326720176,-0.45072475211953555,-0.46453316785606596,0.19093183841373246,-0.5131052324115433,-0.42207630013240405,0.0,hinzufügen
merk+liste hin+zu+füg+en,36.271507006693405,0.2542185119389854,0.0,0.0,-0.4280489545274082,-0.46232283506112665,-0.36396316255414873,-0.44007348335328467,-0.4150190713064265,-0.4287862632800901,0.22595345112594417,-0.4767970040155326,-0.4328741838768066,0.0,merk+liste hin+zu+füg+en
anspruchsvoller,4.073770677415938,-0.8061960302902766,0.0,0.0,0.5030502551889503,0.5163623514415446,0.47637366736465125,0.4933334518619908,0.4956727427342186,0.5024602807887941,0.018529653979852546,0.4628615586604586,0.49928173198372244,0.0,anspruchsvoller
hin+zu+füg+en anspruchsvoll+er,4.073770677415938,-0.8061960302902766,0.0,0.0,0.5030502551889503,0.5163623514415446,0.47637366736465125,0.4933334518619908,0.4956727427342186,0.5024602807887941,0.018529653979852546,0.4628615586604586,0.49928173198372244,0.0,hin+zu+füg+en anspruchsvoll+er
Geselle,4.031608414051305,-0.7987035436369498,0.0,0.0,0.5004324252434741,0.5142573915537136,0.4727064798590418,0.49077560155307953,0.493101932049717,0.49984628874011994,0.02893327438435568,0.4604647643010246,0.4966914021980418,0.0,Geselle
anspruchsvoll+er geselle,4.031608414051305,-0.7987035436369498,0.0,0.0,0.5004324252434741,0.5142573915537136,0.4727064798590418,0.49077560155307953,0.493101932049717,0.49984628874011994,0.02893327438435568,0.4604647643010246,0.4966914021980418,0.0,anspruchsvoll+er geselle
kommt,41.56495244501143,0.3128263589392757,0.0,0.0,-0.6110205155485214,-0.6435751543194298,-0.5500028227798986,-0.5266102426365351,-0.6201868219402641,-0.6117562506417096,0.42546783723916004,-0.6596763396063883,-0.615834447670808,0.0,kommt
geselle komm+t,4.00213130938828,-0.7933964603722525,0.0,0.0,0.4985611981464735,0.51274936838877,0.47009112691995764,0.4889476307941662,0.49126461521965764,0.49797782973389826,0.036271634341216066,0.4587529012488334,0.4948400088549672,0.0,geselle komm+t
komm+t bayern,3.9811107133562316,-0.7895767277442729,0.0,0.0,0.49720560810309045,0.5116551716428334,0.46819948858978727,0.4876235771938118,0.48993374816846547,0.49662425793158116,0.041537826835971146,0.4575134742802463,0.49349887937077025,0.0,komm+t bayern
inzwischen,11.275564573991288,0.01672908498958439,0.0,0.0,0.021234179344682684,0.013879238087401614,0.03552594990003818,0.009935998953835384,0.012617431504987009,0.020543172695365652,-0.9995392763103046,-0.02480791632441154,0.016741250168358014,0.0,inzwischen
bayern inzwischen,6.641639167441052,0.043195869164656106,0.0,0.0,-0.01958447821102041,-0.004937712585638747,-0.048995289922906055,-0.029142490543886214,-0.026837508563508472,-0.02016429118500776,-0.47026011468312673,-0.05918815356155069,-0.023280193264340866,0.0,bayern inzwischen
selten,7.642877454053531,-1.1844740883656804,0.0,0.0,0.6052502497819217,0.5905082065642451,0.6335903883891676,0.5936588469097452,0.5964038154696409,0.6045405431049896,-0.610675481476741,0.5581171614731496,0.6006231391514218,0.0,selten
inzwischen selten,3.931161250334355,-0.7803806608559627,0.0,0.0,0.49391151189328186,0.5089903806776428,0.46361309867378014,0.4844068166088705,0.48670028060947323,0.49333511147087056,0.054163815125947604,0.45450415917568465,0.49024024628546936,0.0,inzwischen selten
Was,36.753053454415955,-0.1345645666479302,0.0,0.0,0.07309561047627142,0.02038778315591267,0.16918121266718425,0.06089753021843281,0.06377405529547336,0.07234724876784197,0.7824768197596083,0.02369924828968851,0.06819102530471896,0.0,Was
was stein+krebs,3.8784969058342598,-0.7704984098602001,0.0,0.0,0.4903229555305982,0.5060782096635837,0.4586327948900812,0.4809036445998206,0.48317866513846247,0.48975202081621183,0.06765099773143325,0.45122988892046423,0.4866908472485699,0.0,was stein+krebs
retten,34.10834713004088,0.10112585615134981,0.0,0.0,-0.08053138678940482,-0.12518036689262096,0.0017629137490735164,-0.09267062369074627,-0.08980686486901263,-0.0812760014202798,-2.1064434573008644,-0.1297078544940393,-0.0854090680039803,0.0,retten
stein+krebs rett+en,3.858638408472324,-0.7667212706287243,0.0,0.0,0.488937863999966,0.5049517111190089,0.45671485461567235,0.47955182714967287,0.4818196609661079,0.4883690594895516,0.0727843035772077,0.44996723604431305,0.4853210161900803,0.0,stein+krebs rett+en
+3529,3.794519221331321,-0.7543310108113244,0.0,0.0,0.4843411202126082,0.5012036592955124,0.45036635409244763,0.4750667851205318,0.4773104956319691,0.4837794677836373,0.0895409654802488,0.44578136627303666,0.48077550602494135,0.0,+3529
leben+s+raum +3529,3.794519221331321,-0.7543310108113244,0.0,0.0,0.4843411202126082,0.5012036592955124,0.45036635409244763,0.4750667851205318,0.4773104956319691,0.4837794677836373,0.0895409654802488,0.44578136627303666,0.48077550602494135,0.0,leben+s+raum +3529
chars,361.62904555147924,0.2743264087134393,0.0,0.0,-0.4413671166661521,-0.5455999730184858,-0.2636927343133433,-0.43639622566880854,-0.4428462964133227,-0.44196905090312993,-0.6315365195358916,-0.4210380861642303,-0.44046562750873447,0.0,chars
+3529 char+s,3.785428732075577,-0.7525499146277924,0.0,0.0,0.48367356740502476,0.5006581723333838,0.44944647418859274,0.47441561727584924,0.4766557896074244,0.4831129642006874,0.09193952907721141,0.4451740624346618,0.4801154689229685,0.0,+3529 char+s
Hier,103.81057371077088,0.20554978227657017,0.0,0.0,-0.32046499455278554,-0.3944459159724198,-0.18936996719037988,-0.332746300215469,-0.3298517166253552,-0.32121865508443365,0.042076492843426266,-0.34430697059139287,-0.32540762783152455,0.0,Hier
hilfe hier,5.900732597591612,-1.047463532843768,0.0,0.0,0.5742250765136334,0.5704694593166754,0.5815614607764141,0.5631094251606301,0.565751322392422,0.5735457159345589,-0.35197783138056576,0.5288611985893621,0.5698156969544754,0.0,hilfe hier
finden,134.79088787680706,0.3131581026538263,0.0,0.0,-0.5550314043831032,-0.6298336499791675,-0.4226235790882597,-0.5673145845380034,-0.5644195941790945,-0.5557851842480958,-0.08698452137142933,-0.5792278608163162,-0.5599748945704277,0.0,finden
hier find+en,94.80304897560751,0.1681337895456433,0.0,0.0,-0.2611957790295981,-0.3341975744695732,-0.13166944667369118,-0.27347475543136174,-0.27058067729352875,-0.26194929127575417,0.15982015953648177,-0.28364664369773823,-0.26613734750266327,0.0,hier find+en
Sie,452.82604847077346,0.4117669034455376,0.0,0.0,-0.8563589168812948,-0.9561634254247998,-0.685282574619888,-0.8686748095867297,-0.8615372010858373,-0.857114779185321,-0.437874317368802,-0.8782457055196771,-0.8613173609351765,0.0,Sie
find+en sie,136.1871700516292,0.3212737949389139,0.0,0.0,-0.5801446439217689,-0.6544901084183794,-0.44846658803410583,-0.5924267903402253,-0.5895320243045256,-0.5808983579774227,-0.055123574028581056,-0.6032763197006108,-0.5850876615453411,0.0,find+en sie
Informationen,107.56309026093416,0.19317200343759916,0.0,0.0,-0.308879835933446,-0.3843121031611435,-0.17546688521125564,-0.3211644065789904,-0.3182691144795896,-0.3096337043190501,0.18339337031076988,-0.33269007360079944,-0.31382396177048943,0.0,Informationen
sie information+en,101.3165859015246,0.18280055726032257,0.0,0.0,-0.289001847062714,-0.363203953449642,-0.15755300370653474,-0.30128366453408256,-0.29838896988055985,-0.28975554017702587,0.1767846247504009,-0.31160881333555257,-0.29394471431079133,0.0,sie information+en
Thema,159.91001593499593,0.1748256955220867,0.0,0.0,-0.2712023579639334,-0.3592682756191283,-0.11797467063699855,-0.2835076538727267,-0.28060786422050316,-0.2719575457104112,0.1062971861310295,-0.3036423118048289,-0.2761559579983746,0.0,Thema
information+en thema,145.70427464639124,0.22452501175494655,0.0,0.0,-0.37315041736032867,-0.4557136759103037,-0.22847420910761565,-0.38544818276874293,-0.3825500273216017,-0.37390512572714923,0.19932939129645535,-0.40138234769732783,-0.37810057499187627,0.0,information+en thema
thema tier+e,6.94782611182829,-1.137066272975828,0.0,0.0,0.5951761244422734,0.5844180423157317,0.6159772195414721,0.5837306360595285,0.5864439837410822,0.5944757219907703,-0.5153301400767264,0.5485861693559033,0.5906157800721854,0.0,thema tier+e
Lesen,126.45685407801771,0.17884940305428296,0.0,0.0,-0.2821203191653134,-0.36320821306143447,-0.13975747105979539,-0.2944157049274607,-0.29151806588499096,-0.2828748760455729,0.16236811002108267,-0.3065785326700428,-0.2870693889852013,0.0,Lesen
les+en sie,118.76781355389538,0.17129114019537078,0.0,0.0,-0.2679684694846641,-0.3476237489807081,-0.1278603620564727,-0.2802613802375282,-0.277364278291415,-0.26872286880658747,0.15451318767334749,-0.2901191883362793,-0.2729164078951324,0.0,les+en sie
sie krebs+pest,7.606434594809694,-1.1821831831386926,0.0,0.0,0.6047787255259697,0.5902347718576274,0.6327460561145368,0.5931939714743825,0.5959374990127503,0.6040694427517835,-0.6058958653859547,0.5576703958947316,0.6001546569596854,0.0,sie krebs+pest
stark,11.494558281511646,0.16098781998742467,0.0,0.0,-0.17378416942580593,-0.1744371586616821,-0.17250273610274122,-0.18471695097426044,-0.18211465116714115,-0.1744518580703928,-1.0187750495599877,-0.2184692581114323,-0.17810982626342375,0.0,stark
gelt+e stark,4.3458382117947325,-0.8519174320525373,0.0,0.0,0.5184369343622073,0.5286124691418668,0.4981424409916571,0.5083801114073659,0.5107928962398228,0.5178252112507732,-0.046119973312690125,0.47699388119884123,0.514512548219142,0.0,gelt+e stark
gefährdet,14.14392687129982,-0.3341015947038889,0.0,0.0,0.3128305280165124,0.28598156675633074,0.36355974352213216,0.3009278333501835,0.30374028737702574,0.3121009809706061,-1.2261866546774594,0.2645371763068737,0.3080610171921074,0.0,gefährdet
stark gefährd+et,4.319617113346071,-0.8476994475810038,0.0,0.0,0.5170586299730561,0.5275242798060136,0.4961763713319114,0.5070313988118988,0.509437785954095,0.5164487991019092,-0.04006808625206416,0.47572483291803763,0.5131478062785876,0.0,stark gefährd+et
erläutert,4.274377919214718,-0.8403308243273422,0.0,0.0,0.5146310894146522,0.5256030997467775,0.49272172047134827,0.5046563893856053,0.5070514201186226,0.514024617889851,-0.02953989492099206,0.4734912006357693,0.5107443427374668,0.0,erläutert
gefährd+et erläuter+t,4.274377919214718,-0.8403308243273422,0.0,0.0,0.5146310894146522,0.5256030997467775,0.49272172047134827,0.5046563893856053,0.5070514201186226,0.514024617889851,-0.02953989492099206,0.4734912006357693,0.5107443427374668,0.0,gefährd+et erläuter+t
Flusskrebsmanager,4.2361089958045595,-0.8340055515778262,0.0,0.0,0.5125270833016418,0.5239333407027574,0.48973562416557886,0.5025983400391638,0.5049834363956003,0.5119235509626704,-0.020546477334087078,0.4715567904704444,0.5086614014699052,0.0,Flusskrebsmanager
erläuter+t fluss+krebs+manager,4.2361089958045595,-0.8340055515778262,0.0,0.0,0.5125270833016418,0.5239333407027574,0.48973562416557886,0.5025983400391638,0.5049834363956003,0.5119235509626704,-0.020546477334087078,0.4715567904704444,0.5086614014699052,0.0,erläuter+t fluss+krebs+manager
Jeremy,4.1731484923864475,-0.8234110989842086,0.0,0.0,0.5089606536582457,0.5210935209448064,0.48469062391553136,0.4991107185624492,0.501478780767851,0.5083621621119447,-0.005572104155165604,0.46828109337447804,0.5051310969201699,0.0,Jeremy
fluss+krebs+manager jeremy,4.1731484923864475,-0.8234110989842086,0.0,0.0,0.5089606536582457,0.5210935209448064,0.48469062391553136,0.4991107185624492,0.501478780767851,0.5083621621119447,-0.005572104155165604,0.46828109337447804,0.5051310969201699,0.0,fluss+krebs+manager jeremy
Hübner,4.150477475126724,-0.8195377179916348,0.0,0.0,0.5076433590906081,0.5200416861269168,0.4828323341112718,0.4978228223737309,0.5001845307376336,0.50704674813517,-0.0001247009656884229,0.46707222182937375,0.503827279134645,0.0,Hübner
jeremy hübner,4.150477475126724,-0.8195377179916348,0.0,0.0,0.5076433590906081,0.5200416861269168,0.4828323341112718,0.4978228223737309,0.5001845307376336,0.50704674813517,-0.0001247009656884229,0.46707222182937375,0.503827279134645,0.0,jeremy hübner
+3277,4.11666522977966,-0.8137021020663301,0.0,0.0,0.5056450370439669,0.5184431448064806,0.4800184525940794,0.4958693967377679,0.4982214022421652,0.5050512982725934,0.008055255541652078,0.4652394480179287,0.5018495392803163,0.0,+3277
hübner +3277,4.11666522977966,-0.8137021020663301,0.0,0.0,0.5056450370439669,0.5184431448064806,0.4800184525940794,0.4958693967377679,0.4982214022421652,0.5050512982725934,0.008055255541652078,0.4652394480179287,0.5018495392803163,0.0,hübner +3277
+3277 chars,4.099086109201563,-0.8106399994793675,0.0,0.0,0.5045898326668833,0.5175976497232992,0.4785350410845495,0.49483804555558675,0.4971848962616286,0.5039976199662641,0.012334632236508878,0.4642721824827766,0.5008052704991857,0.0,+3277 chars
lässt,49.604800483335666,-0.03383669928197553,0.0,0.0,-0.029376846890620097,-0.08885290923959285,0.0780622288131681,-0.011618828193989395,-0.03872616357416691,-0.030127466029979663,0.6239035725505867,0.011078260230907125,-0.03429764111588315,0.0,lässt
klima+wandel lass+st,15.837565421600008,-1.4362069533128323,0.0,0.0,0.6481303800566761,0.6048614362445641,0.728032528108434,0.6360035141919109,0.6388645892565242,0.647386553262082,-1.3392859955361094,0.5990001314826914,0.643258355304362,0.0,klima+wandel lass+st
Kaspisches,7.193882802197239,-1.1547881780029876,0.0,0.0,0.5990205834874465,0.5868002299476646,0.6225989056254035,0.5875184520932439,0.5902440738744964,0.5983165688788683,-0.5501323731861626,0.5522198420653786,0.5944343195788815,0.0,Kaspisches
lass+st kaspische+s,7.193882802197239,-1.1547881780029876,0.0,0.0,0.5990205834874465,0.5868002299476646,0.6225989056254035,0.5875184520932439,0.5902440738744964,0.5983165688788683,-0.5501323731861626,0.5522198420653786,0.5944343195788815,0.0,lass+st kaspische+s
Meer,15.017115398622234,-0.8252471806924859,0.0,0.0,0.5212557583878132,0.4845113246784224,0.5897248250108047,0.5091989059685085,0.5120447935515798,0.5205163907276603,-1.2860918962948737,0.47238701636569275,0.5164157478604868,0.0,Meer
kaspische+s meer,6.454769886502379,-1.0979984343910718,0.0,0.0,0.5863589940159547,0.5787265378406754,0.6011840003702112,0.5750479333295762,0.5777321561636747,0.5856671657094964,-0.4417206938806088,0.540269013012124,0.5818601697492513,0.0,kaspische+s meer
schrumpfen,11.329535917972796,-0.6141584033342306,0.0,0.0,0.44857860352821094,0.4249397616178557,0.49344631706108677,0.4367426045308292,0.43954059647248556,0.4478533063093243,-1.0043144328335631,0.40053402424577383,0.4438395981723379,0.0,schrumpfen
meer schrumpf+en,6.224360801146687,-1.0779136758938859,0.0,0.0,0.5816373222539994,0.5755658649793102,0.5934572841791746,0.5704008587919145,0.5730689223016886,0.5809502529248863,-0.40537207362575106,0.5358246244173703,0.5771726410488918,0.0,meer schrumpf+en
Das,145.82630967811176,0.24793680286310257,0.0,0.0,-0.45628470930870113,-0.5364411858935505,-0.3153868398571344,-0.4302922964371928,-0.46568121100920834,-0.4570391649651301,0.2820614900325512,-0.3239944718340075,-0.4612330522508156,0.0,Das
schrumpf+en der,5.840429159553464,-1.041476730635967,0.0,0.0,0.5727308836769506,0.5694240806050599,0.5791948064013496,0.5616401378835103,0.5642766415428166,0.5720531124900745,-0.341705599458974,0.527459492700718,0.5683329055492896,0.0,schrumpf+en der
größte,18.40143012710352,0.2563111983229409,0.0,0.0,-0.5969096954307347,-0.5993760820923478,-0.5920825858636518,-0.6079524333121065,-0.6053263256815442,-0.5975844026925128,0.8833387724030688,-0.1544253576420557,-0.601285695284066,0.0,größte
der groß,9.226779486863405,-0.19868148213582856,0.0,0.0,0.09340862083385175,0.09094223417223835,0.09823573040093433,0.08236588295247978,0.08499199058304208,0.0927339135720735,1.158480112422477,0.048315471226816294,0.08903262098052012,0.0,der groß
Binnengewässer,7.8552535204270475,-1.1974374138941934,0.0,0.0,0.6078897414612424,0.5920149335725767,0.6383576826318618,0.5962614450753108,0.5990144099834867,0.6071776827009261,-0.6380838653191198,0.5606192527959308,0.6032457512047127,0.0,Binnengewässer
groß binnengewässer,5.561168975971806,-1.0123535226238074,0.0,0.0,0.5652842980759707,0.5641337395162196,0.5675405051553657,0.5543204531371995,0.5569294783855786,0.5646146264755337,-0.29270965273444144,0.5204839547344696,0.5609444183803247,0.0,groß binnengewässer
Welt,42.45744379606083,-0.06298194093192522,0.0,0.0,0.09726237209994452,0.03876599960721169,0.20307074369714048,0.08503333053131429,0.08791657334127,0.09651203901321909,-2.325403570920425,0.12141773064085166,0.09234363185257843,0.0,Welt
binnengewässer welt,5.216090137366214,-0.972873007442904,0.0,0.0,0.5547013124692257,0.5564115822370332,0.5513332722001709,0.5439258477354084,0.5464940924825638,0.5540436680749147,-0.2286494245057226,0.5105996134737972,0.5504476930993254,0.0,binnengewässer welt
verschwindet,11.633295166368095,0.21324216297562226,0.0,0.0,-0.2637447548991193,-0.2614073220978743,-0.26835216606544393,-0.2744756244324293,-0.2719170318503382,-0.26439955146373406,-1.0307725788008428,-0.30768117003985185,-0.2679779512582572,0.0,verschwindet
welt verschwind+et,5.144124060474813,-0.9641031794327437,0.0,0.0,0.5522714006526614,0.5546088334539067,0.547663989486337,0.5415405311193515,0.5440991237014426,0.5516166040880467,-0.2147564232490619,0.5083349855119291,0.5480382042935237,0.0,welt verschwind+et
alarmierendem,4.938259108519743,-0.9378986822363338,0.0,0.0,0.544833077145143,0.5490291933043574,0.536538984961199,0.5342418619758756,0.5367702322475216,0.5441872004037747,-0.17391418100149966,0.5014140042035304,0.5406638439684558,0.0,alarmierendem
